[0.21185226 0.78814774]
[0.28402457 0.71597543]
[0.62161096 0.37838904]
[0.54364992 0.45635008]
[0.42479071 0.57520929]
[0.23620298 0.76379702]
[0.07161394 0.92838606]
[0.11759341 0.88240659]
[0.26835218 0.73164782]
[0.49450159 0.50549841]
[0.0972755 0.9027245]
[0.1766387 0.8233613]
[0.29597167 0.70402833]
[0.16729453 0.83270547]
[8.98039392e-04 9.99101961e-01]
[0.17391752 0.82608248]
[0.0539896 0.9460104]
[0.21229521 0.78770479]
[0.24888737 0.75111263]
[0.25871079 0.74128921]
[0.2923024 0.7076976]
[0.24135617 0.75864383]
[0.28905743 0.71094257]
[0.48166757 0.51833243]
[0.25388889 0.74611111]
[0.21509236 0.78490764]
[0.12567222 0.87432778]
[0.46862759 0.53137241]
[0.23530563 0.76469437]
[0.23253952 0.76746048]
[0.39492912 0.60507088]
[0.12984748 0.87015252]
[0.41868224 0.58131776]
[0.26038708 0.73961292]
[0.21122744 0.78877256]
[0.31007147 0.68992853]
[0.10050769 0.89949231]
[0.18570944 0.81429056]
[0.34434733 0.65565267]
[0.30044694 0.69955306]
[0.03298114 0.96701886]
[0.11492369 0.88507631]
[0.42916238 0.57083762]
[0.52092644 0.47907356]
[0.062399 0.937601]
[0.28905743 0.71094257]
[0.14510171 0.85489829]
[0.06302767 0.93697233]
[0.09593625 0.90406375]
[0.24577393 0.75422607]
[0.68092492 0.31907508]
[0.00655263 0.99344737]
[0.15106216 0.84893784]
[0.18777054 0.81222946]
[0.43027985 0.56972015]
[0.28778342 0.71221658]
[0.12746494 0.87253506]
[0.16061881 0.83938119]
[0.2822707 0.7177293]
[0.25902454 0.74097546]
[0.2169201 0.7830799]
[0.20133875 0.79866125]
[0.0578473 0.9421527]
[0.32987777 0.67012223]
[0.09073512 0.90926488]
[0.09608907 0.90391093]
[0.15223479 0.84776521]
[0.00849522 0.99150478]
[0.02009297 0.97990703]
[0.23395868 0.76604132]
[0.2340375 0.7659625]
[0.14766746 0.85233254]
[0.42899712 0.57100288]
[0.15346687 0.84653313]
[0.17260593 0.82739407]
[0.2377893 0.7622107]
[0.0956111 0.9043889]
[0.09749013 0.90250987]
[0.27798485 0.72201515]
[0.32377384 0.67622616]
[0.39085242 0.60914758]
[0.19250859 0.80749141]
[0.3074556 0.6925444]
[0.18598054 0.81401946]
[0.65667421 0.34332579]
[0.01200846 0.98799154]
[0.34702141 0.65297859]
[0.21098473 0.78901527]
[0.09442786 0.90557214]
[0.15616973 0.84383027]
[0.16537789 0.83462211]
[0.0561337 0.9438663]
[0.34283322 0.65716678]
[0.23114985 0.76885015]
[0.43082102 0.56917898]
[0.03890534 0.96109466]
[0.5263849 0.4736151]
[0.08227241 0.91772759]
[0.16095021 0.83904979]
[0.09669724 0.90330276]
[0.0502124 0.9497876]
[0.12746494 0.87253506]
[0.4699385 0.5300615]
[0.15410693 0.84589307]
[0.11978287 0.88021713]
[0.14361888 0.85638112]
[0.06597454 0.93402546]
[0.2822707 0.7177293]
[0.00414987 0.99585013]
[0.2536481 0.7463519]
[0.0118025 0.9881975]
[0.16250385 0.83749615]
[0.31262242 0.68737758]
[0.2727817 0.7272183]
[0.44138984 0.55861016]
[0.16405109 0.83594891]
[0.25820247 0.74179753]
[0.00128238 0.99871762]
[0.27674343 0.72325657]
[0.1705472 0.8294528]
[0.28674907 0.71325093]
[0.2778875 0.7221125]
[0.02495655 0.97504345]
[0.12159604 0.87840396]
[0.22529188 0.77470812]
[0.03399136 0.96600864]
[0.3488732 0.6511268]
[0.12129093 0.87870907]
[0.76921132 0.23078868]
[0.04861265 0.95138735]
[0.23494859 0.76505141]
[0.2270545 0.7729455]
[0.25141883 0.74858117]
[0.22177388 0.77822612]
[0.14775809 0.85224191]
[0.16350494 0.83649506]
[0.06449827 0.93550173]
[0.00753391 0.99246609]
[0.2261662 0.7738338]
[0.00633753 0.99366247]
[0.23239012 0.76760988]
[0.37047053 0.62952947]
[0.69385341 0.30614659]
[0.48297214 0.51702786]
[0.17685905 0.82314095]
[0.01473599 0.98526401]
[0.12513946 0.87486054]
[0.28905743 0.71094257]
[0.15616973 0.84383027]
[0.16869844 0.83130156]
[0.2923024 0.7076976]
[0.33219683 0.66780317]
[0.01473599 0.98526401]
[0.0578473 0.9421527]
[0.13521586 0.86478414]
[0.29921697 0.70078303]
[0.07895319 0.92104681]
[0.98305622 0.01694378]
[0.42712719 0.57287281]
[0.63210144 0.36789856]
[0.14291592 0.85708408]
[0.11686055 0.88313945]
[0.2651835 0.7348165]
[0.82758594 0.17241406]
[0.11521297 0.88478703]
[0.1368902 0.8631098]
[0.29126157 0.70873843]
[0.07017201 0.92982799]
[0.2822707 0.7177293]
[0.00907458 0.99092542]
[0.50057654 0.49942346]
[0.01473599 0.98526401]
[0.2923024 0.7076976]
[0.02764637 0.97235363]
[0.24640324 0.75359676]
[0.13448209 0.86551791]
[0.22095764 0.77904236]
[0.0956111 0.9043889]
[0.28813861 0.71186139]
[0.48600473 0.51399527]
[0.02108312 0.97891688]
[0.00849522 0.99150478]
[0.23395868 0.76604132]
[0.03651221 0.96348779]
[0.35637175 0.64362825]
[0.28792534 0.71207466]
[0.05955521 0.94044479]
[0.55599634 0.44400366]
[0.21682206 0.78317794]
[0.05501819 0.94498181]
[0.37544082 0.62455918]
[0.07287559 0.92712441]
[0.19295925 0.80704075]
[0.26860735 0.73139265]
[0.4901443 0.5098557]
[0.16020537 0.83979463]
[0.1470091 0.8529909]
[0.27126296 0.72873704]
[0.38214882 0.61785118]
[0.23395868 0.76604132]
[0.06802643 0.93197357]
[0.87949912 0.12050088]
[0.18824035 0.81175965]
[0.13523639 0.86476361]
[0.60959535 0.39040465]
[0.24973493 0.75026507]
[0.34294341 0.65705659]
[0.34120789 0.65879211]
[0.23629937 0.76370063]
[0.50989877 0.49010123]
[0.2447964 0.7552036]
[0.12025303 0.87974697]
[0.33743516 0.66256484]
[0.14335339 0.85664661]
[0.18837537 0.81162463]
[0.18830318 0.81169682]
[0.01473599 0.98526401]
[0.2377893 0.7622107]
[0.13128266 0.86871734]
[0.01473599 0.98526401]
[0.49014196 0.50985804]
[0.28727963 0.71272037]
[0.01473599 0.98526401]
[0.01473599 0.98526401]
[0.1849067 0.8150933]
[0.08504093 0.91495907]
[0.05176343 0.94823657]
[0.22529188 0.77470812]
[0.26206016 0.73793984]
[0.29845593 0.70154407]
[0.08020574 0.91979426]
[0.2448063 0.7551937]
[0.51041117 0.48958883]
[0.029355 0.970645]
[0.26731688 0.73268312]
[0.28397074 0.71602926]
[0.03609738 0.96390262]
[0.27707086 0.72292914]
[0.14093556 0.85906444]
[0.23809436 0.76190564]
[0.20023388 0.79976612]
[0.04323759 0.95676241]
[0.01224183 0.98775817]
[0.23870294 0.76129706]
[0.34618793 0.65381207]
[0.12265523 0.87734477]
[0.22529188 0.77470812]
[0.35294535 0.64705465]
[0.09870887 0.90129113]
[0.11955885 0.88044115]
[0.32810388 0.67189612]
[0.0786911 0.9213089]
[0.20776296 0.79223704]
[0.11107082 0.88892918]
[0.38043126 0.61956874]
[0.12411767 0.87588233]
[0.35802241 0.64197759]
[0.0136274 0.9863726]
[0.206783 0.793217]
[0.96071659 0.03928341]
[0.01198747 0.98801253]
[0.29597167 0.70402833]
[0.81000283 0.18999717]
[0.27798485 0.72201515]
[0.17406161 0.82593839]
[0.06620321 0.93379679]
[0.64383944 0.35616056]
[0.26217519 0.73782481]
[0.11103338 0.88896662]
[0.34790926 0.65209074]
[0.01473599 0.98526401]
[0.06529573 0.93470427]
[0.07850122 0.92149878]
[0.40766802 0.59233198]
[0.09716914 0.90283086]
[0.3187604 0.6812396]
[0.19900405 0.80099595]
[0.01284343 0.98715657]
[0.17734298 0.82265702]
[0.16827554 0.83172446]
[0.11502143 0.88497857]
[0.34039564 0.65960436]
[0.53197689 0.46802311]
[0.3134288 0.6865712]
[0.01473599 0.98526401]
[0.01473599 0.98526401]
[0.27968791 0.72031209]
[0.9291081 0.0708919]
[0.201598 0.798402]
[0.36770325 0.63229675]
[0.16240988 0.83759012]
[0.16400832 0.83599168]
[0.0082196 0.9917804]
[0.01218107 0.98781893]
[0.15223479 0.84776521]
[0.2923024 0.7076976]
[0.16242681 0.83757319]
[0.17380828 0.82619172]
[0.17376678 0.82623322]
[0.79556592 0.20443408]
[0.28308677 0.71691323]
[0.03279531 0.96720469]
[0.29126157 0.70873843]
[0.86907827 0.13092173]
[0.28681373 0.71318627]
[0.13136331 0.86863669]
[0.25757986 0.74242014]
[0.52776878 0.47223122]
[0.1081484 0.8918516]
[0.39403543 0.60596457]
[0.29398788 0.70601212]
[0.70308601 0.29691399]
[0.24135617 0.75864383]
[0.05178152 0.94821848]
[0.07882597 0.92117403]
[0.38374895 0.61625105]
[0.37047053 0.62952947]
[0.27975281 0.72024719]
[0.51557719 0.48442281]
[0.30041944 0.69958056]
[0.58387649 0.41612351]
[0.28470941 0.71529059]
[0.08309924 0.91690076]
[0.17430256 0.82569744]
[0.0968341 0.9031659]
[0.00132081 0.99867919]
[0.35971859 0.64028141]
[0.49691258 0.50308742]
[0.26057514 0.73942486]
[0.16756167 0.83243833]
[0.34872725 0.65127275]
[0.25508272 0.74491728]
[0.25488131 0.74511869]
[0.18890121 0.81109879]
[0.65415929 0.34584071]
[0.06523688 0.93476312]
[0.32428937 0.67571063]
[0.12398066 0.87601934]
[0.20093052 0.79906948]
[0.1422899 0.8577101]
[0.19649164 0.80350836]
[0.13433551 0.86566449]
[0.19265884 0.80734116]
[0.28707454 0.71292546]
[0.02074945 0.97925055]
[0.10009671 0.89990329]
[0.1652637 0.8347363]
[0.2923024 0.7076976]
[0.11239131 0.88760869]
[0.20026741 0.79973259]
[0.29126157 0.70873843]
[0.18196707 0.81803293]
[0.29713274 0.70286726]
[0.25600699 0.74399301]
[0.04584306 0.95415694]
[0.24330879 0.75669121]
[0.21437741 0.78562259]
[0.06498245 0.93501755]
[0.12627948 0.87372052]
[0.28614879 0.71385121]
[0.23114985 0.76885015]
[0.26909044 0.73090956]
[0.05178152 0.94821848]
[0.32325942 0.67674058]
[0.15022437 0.84977563]
[0.16556911 0.83443089]
[0.27591488 0.72408512]
[0.8663582 0.1336418]
[1.53371121e-05 9.99984663e-01]
[0.29126157 0.70873843]
[0.25047205 0.74952795]
[0.05931471 0.94068529]
[0.20563789 0.79436211]
[0.08648303 0.91351697]
[0.23114985 0.76885015]
[0.10336327 0.89663673]
[0.12746494 0.87253506]
[0.13136331 0.86863669]
[0.12567222 0.87432778]
[0.28702991 0.71297009]
[0.28905743 0.71094257]
[0.15447121 0.84552879]
[0.16372736 0.83627264]
[0.27050552 0.72949448]
[0.00838072 0.99161928]
[0.58452336 0.41547664]
[0.04188697 0.95811303]
[0.13136331 0.86863669]
[0.98305622 0.01694378]
[0.32152072 0.67847928]
[0.42512116 0.57487884]
[0.22529188 0.77470812]
[0.28270026 0.71729974]
[0.12746494 0.87253506]
[0.08779299 0.91220701]
[0.05564054 0.94435946]
[0.27034331 0.72965669]
[0.28530435 0.71469565]
[0.14621868 0.85378132]
[0.24618375 0.75381625]
[0.28470941 0.71529059]
[0.33578167 0.66421833]
[0.25280809 0.74719191]
[0.62500016 0.37499984]
[0.45477303 0.54522697]
[0.29566829 0.70433171]
[0.55210777 0.44789223]
[0.51794081 0.48205919]
[0.6377344 0.3622656]
[0.0131157 0.9868843]
[0.31260034 0.68739966]
[0.29845593 0.70154407]
[0.07750965 0.92249035]
[0.03422997 0.96577003]
[0.00130332 0.99869668]
[0.05113174 0.94886826]
[0.15879106 0.84120894]
[0.24775489 0.75224511]
[0.16906656 0.83093344]
[0.09800794 0.90199206]
[0.20814737 0.79185263]
[0.06759533 0.93240467]
[0.41474057 0.58525943]
[0.99896407 0.00103593]
[0.51680147 0.48319853]
[0.15879106 0.84120894]
[0.30856296 0.69143704]
[0.23666779 0.76333221]
[0.11753842 0.88246158]
[0.15300334 0.84699666]
[0.01473599 0.98526401]
[0.02203979 0.97796021]
[0.09716914 0.90283086]
[0.28742964 0.71257036]
[0.00153066 0.99846934]
[0.3074556 0.6925444]
[0.00839468 0.99160532]
[0.25640953 0.74359047]
[0.12802617 0.87197383]
[0.3074556 0.6925444]
[0.05625681 0.94374319]
[0.14830625 0.85169375]
[0.40207794 0.59792206]
[0.05611881 0.94388119]
[0.24357085 0.75642915]
[0.43489308 0.56510692]
[0.09575575 0.90424425]
[0.09924072 0.90075928]
[0.29566829 0.70433171]
[0.01198747 0.98801253]
[0.33339925 0.66660075]
[0.18573865 0.81426135]
[0.40541116 0.59458884]
[0.09957121 0.90042879]
[0.25578975 0.74421025]
[0.07146125 0.92853875]
[0.14948987 0.85051013]
[0.5378745 0.4621255]
[0.30260548 0.69739452]
[0.1392392 0.8607608]
[0.16983587 0.83016413]
[0.08433384 0.91566616]
[0.88022034 0.11977966]
[0.41580794 0.58419206]
[0.86672838 0.13327162]
[0.41868224 0.58131776]
[0.39333993 0.60666007]
[0.0705838 0.9294162]
[0.240741 0.759259]
[0.4804951 0.5195049]
[0.24938003 0.75061997]
[0.39255661 0.60744339]
[0.22529188 0.77470812]
[0.31430122 0.68569878]
[0.18724448 0.81275552]
[0.29170681 0.70829319]
[0.08579477 0.91420523]
[0.12554376 0.87445624]
[0.40917259 0.59082741]
[0.26214068 0.73785932]
[0.09607257 0.90392743]
[0.00153066 0.99846934]
[0.12627948 0.87372052]
[0.00746935 0.99253065]
[0.09407518 0.90592482]
[0.24225584 0.75774416]
[0.12409419 0.87590581]
[0.27798485 0.72201515]
[0.34616771 0.65383229]
[0.30973891 0.69026109]
[0.24724197 0.75275803]
[0.13035659 0.86964341]
[0.14822991 0.85177009]
[0.29566829 0.70433171]
[0.39155651 0.60844349]
[0.33244429 0.66755571]
[0.262519 0.737481]
[0.2591422 0.7408578]
[0.13829889 0.86170111]
[0.15408376 0.84591624]
[0.28661358 0.71338642]
[0.33181636 0.66818364]
[0.36521015 0.63478985]
[0.12871328 0.87128672]
[0.12503343 0.87496657]
[0.24116523 0.75883477]
[0.45742777 0.54257223]
[0.05843859 0.94156141]
[0.15004391 0.84995609]
[0.04897408 0.95102592]
[0.2377893 0.7622107]
[0.13244438 0.86755562]
[0.01377396 0.98622604]
[0.20423195 0.79576805]
[0.09990292 0.90009708]
[0.21427907 0.78572093]
[0.13928097 0.86071903]
[0.09990292 0.90009708]
[0.2312105 0.7687895]
[0.29566829 0.70433171]
[0.08431611 0.91568389]
[0.43590218 0.56409782]
[0.2821747 0.7178253]
[0.09800794 0.90199206]
[0.37847236 0.62152764]
[0.06736412 0.93263588]
[0.01234212 0.98765788]
[0.22529188 0.77470812]
[0.29566829 0.70433171]
[0.09716914 0.90283086]
[0.00861961 0.99138039]
[0.0347026 0.9652974]
[0.09016812 0.90983188]
[0.09990292 0.90009708]
[0.22902302 0.77097698]
[0.86911844 0.13088156]
[0.64793226 0.35206774]
[0.51521947 0.48478053]
[0.01166329 0.98833671]
[0.00888544 0.99111456]
[0.22309068 0.77690932]
[0.58318075 0.41681925]
[0.30039193 0.69960807]
[0.24116523 0.75883477]
[0.08984325 0.91015675]
[0.37441237 0.62558763]
[0.34039406 0.65960594]
[0.26419987 0.73580013]
[0.26720053 0.73279947]
[0.24662247 0.75337753]
[0.09305693 0.90694307]
[0.13851707 0.86148293]
[0.00759632 0.99240368]
[0.00207203 0.99792797]
[0.01322374 0.98677626]
[0.23114985 0.76885015]
[0.07100686 0.92899314]
[0.00881253 0.99118747]
[0.15859832 0.84140168]
[0.09702258 0.90297742]
[0.23036301 0.76963699]
[0.1237056 0.8762944]
[0.23114985 0.76885015]
[0.14214877 0.85785123]
[0.25298663 0.74701337]
[0.00849522 0.99150478]
[0.19780187 0.80219813]
[0.44386767 0.55613233]
[0.12457354 0.87542646]
[0.20287732 0.79712268]
[0.00867612 0.99132388]
[0.05576196 0.94423804]
[0.69472116 0.30527884]
[0.59017136 0.40982864]
[0.16258881 0.83741119]
[0.22978718 0.77021282]
[0.34158768 0.65841232]
[0.12746494 0.87253506]
[0.34255176 0.65744824]
[0.2822707 0.7177293]
[0.04768277 0.95231723]
[0.08150517 0.91849483]
[0.5938192 0.4061808]
[0.24318958 0.75681042]
[0.58860752 0.41139248]
[0.3265891 0.6734109]
[0.13689854 0.86310146]
[0.19654229 0.80345771]
[0.12750565 0.87249435]
[0.17181667 0.82818333]
[0.28368954 0.71631046]
[0.21251164 0.78748836]
[0.09879287 0.90120713]
[0.11355843 0.88644157]
[0.19649164 0.80350836]
[0.2383993 0.7616007]
[0.30102939 0.69897061]
[0.23896118 0.76103882]
[0.01473599 0.98526401]
[0.23707943 0.76292057]
[0.23410898 0.76589102]
[0.0926003 0.9073997]
[0.47532635 0.52467365]
[0.29046934 0.70953066]
[0.2822707 0.7177293]
[0.44941583 0.55058417]
[0.16556911 0.83443089]
[0.24571229 0.75428771]
[0.23383266 0.76616734]
[0.21963275 0.78036725]
[0.40465191 0.59534809]
[0.24774874 0.75225126]
[0.17505023 0.82494977]
[0.12513946 0.87486054]
[0.00984015 0.99015985]
[0.23564483 0.76435517]
[0.02135987 0.97864013]
[0.16906755 0.83093245]
[0.36412353 0.63587647]
[0.32109841 0.67890159]
[0.14900782 0.85099218]
[0.05177316 0.94822684]
[0.46551203 0.53448797]
[0.42833332 0.57166668]
[0.32278797 0.67721203]
[0.23395868 0.76604132]
[0.09513037 0.90486963]
[0.32021607 0.67978393]
[0.11841136 0.88158864]
[0.18090628 0.81909372]
[0.73635647 0.26364353]
[0.35345577 0.64654423]
[0.23516927 0.76483073]
[0.15715234 0.84284766]
[0.27280212 0.72719788]
[0.44510815 0.55489185]
[0.22529188 0.77470812]
[0.09393122 0.90606878]
[0.29275243 0.70724757]
[0.25661868 0.74338132]
[0.26182759 0.73817241]
[0.00867612 0.99132388]
[0.07738471 0.92261529]
[0.23961946 0.76038054]
[0.01205297 0.98794703]
[0.11884786 0.88115214]
[0.23649345 0.76350655]
[0.09369003 0.90630997]
[0.13136331 0.86863669]
[0.0968341 0.9031659]
[0.51483296 0.48516704]
[0.08265796 0.91734204]
[0.23687761 0.76312239]
[0.22533969 0.77466031]
[0.05505827 0.94494173]
[0.23609915 0.76390085]
[0.33973007 0.66026993]
[0.22920592 0.77079408]
[0.1728535 0.8271465]
[0.01106647 0.98893353]
[0.55560039 0.44439961]
[0.21122744 0.78877256]
[0.45314827 0.54685173]
[0.69002731 0.30997269]
[0.12395308 0.87604692]
[0.24930692 0.75069308]
[0.21821798 0.78178202]
[0.16201352 0.83798648]
[0.31260034 0.68739966]
[0.00163364 0.99836636]
[0.01270778 0.98729222]
[0.23399125 0.76600875]
[0.03156639 0.96843361]
[0.08870951 0.91129049]
[0.64025314 0.35974686]
[0.21811917 0.78188083]
[0.00141186 0.99858814]
[0.1023167 0.8976833]
[0.33109811 0.66890189]
[0.12802617 0.87197383]
[0.07646068 0.92353932]
[0.06370297 0.93629703]
[0.46334602 0.53665398]
[0.08268962 0.91731038]
[0.23576759 0.76423241]
[0.22702849 0.77297151]
[0.39606147 0.60393853]
[0.12627948 0.87372052]
[0.08485333 0.91514667]
[0.12627948 0.87372052]
[0.0131157 0.9868843]
[0.21551324 0.78448676]
[0.21211691 0.78788309]
[0.96454504 0.03545496]
[0.16083807 0.83916193]
[0.44572146 0.55427854]
[0.09305693 0.90694307]
[0.08984325 0.91015675]
[0.06146594 0.93853406]
[0.31224319 0.68775681]
[0.23529549 0.76470451]
[0.12567222 0.87432778]
[0.06779002 0.93220998]
[0.2822707 0.7177293]
[0.01840949 0.98159051]
[0.47693157 0.52306843]
[0.55422863 0.44577137]
[0.12265523 0.87734477]
[0.27798485 0.72201515]
[0.43961063 0.56038937]
[0.22978718 0.77021282]
[0.22182587 0.77817413]
[0.20586542 0.79413458]
[0.17062606 0.82937394]
[0.0452803 0.9547197]
[0.17345814 0.82654186]
[0.09590838 0.90409162]
[0.270716 0.729284]
[0.03636434 0.96363566]
[0.01473599 0.98526401]
[0.21282959 0.78717041]
[0.29380716 0.70619284]
[0.57130848 0.42869152]
[0.2822707 0.7177293]
[0.01473599 0.98526401]
[0.13682633 0.86317367]
[0.2553376 0.7446624]
[0.01280732 0.98719268]
[0.14775809 0.85224191]
[0.01215174 0.98784826]
[0.51134386 0.48865614]
[0.28905743 0.71094257]
[0.09393122 0.90606878]
[0.22902302 0.77097698]
[0.14367053 0.85632947]
[0.32302174 0.67697826]
[0.23395868 0.76604132]
[0.29597167 0.70402833]
[0.38500057 0.61499943]
[0.05312812 0.94687188]
[0.06252028 0.93747972]
[0.22942157 0.77057843]
[0.02918157 0.97081843]
[0.12166075 0.87833925]
[0.57290807 0.42709193]
[0.04054997 0.95945003]
[0.17771651 0.82228349]
[0.0480296 0.9519704]
[0.5714055 0.4285945]
[0.40743611 0.59256389]
[0.48185139 0.51814861]
[0.11204476 0.88795524]
[0.03589287 0.96410713]
[0.74520248 0.25479752]
[0.21735623 0.78264377]
[0.29566829 0.70433171]
[0.01172669 0.98827331]
[0.33097445 0.66902555]
[0.11342423 0.88657577]
[0.85415183 0.14584817]
[0.34716575 0.65283425]
[0.17808746 0.82191254]
[0.59908479 0.40091521]
[0.13898524 0.86101476]
[0.4902281 0.5097719]
[0.3253455 0.6746545]
[0.01189658 0.98810342]
[0.21342623 0.78657377]
[0.17557234 0.82442766]
[0.30933531 0.69066469]
[0.2822707 0.7177293]
[0.10693313 0.89306687]
[0.61464152 0.38535848]
[0.64674405 0.35325595]
[0.30925522 0.69074478]
[0.72566299 0.27433701]
[0.10766355 0.89233645]
[0.13824159 0.86175841]
[0.50452727 0.49547273]
[0.12167425 0.87832575]
[0.20443408 0.79556592]
[0.28417017 0.71582983]
[0.1977113 0.8022887]
[0.10215517 0.89784483]
[0.24146277 0.75853723]
[0.15432333 0.84567667]
[0.33217696 0.66782304]
[0.18885687 0.81114313]
[0.16258881 0.83741119]
[0.09206638 0.90793362]
[0.10261807 0.89738193]
[0.22969142 0.77030858]
[0.48481415 0.51518585]
[0.22095764 0.77904236]
[0.17036153 0.82963847]
[0.09127864 0.90872136]
[0.3575967 0.6424033]
[0.07401747 0.92598253]
[0.2488145 0.7511855]
[0.06464815 0.93535185]
[0.29597167 0.70402833]
[0.32105442 0.67894558]
[0.33391309 0.66608691]
[0.2822707 0.7177293]
[0.29126157 0.70873843]
[0.01205297 0.98794703]
[0.16043489 0.83956511]
[0.08948955 0.91051045]
[0.14340547 0.85659453]
[0.20004748 0.79995252]
[0.24582872 0.75417128]
[0.67476739 0.32523261]
[0.10167462 0.89832538]
[0.37706709 0.62293291]
[0.2748939 0.7251061]
[0.13492231 0.86507769]
[0.48790931 0.51209069]
[0.04831113 0.95168887]
[0.22527338 0.77472662]
[0.14036906 0.85963094]
[0.00158116 0.99841884]
[0.13281269 0.86718731]
[0.00862881 0.99137119]
[0.05138712 0.94861288]
[0.15282358 0.84717642]
[0.11597569 0.88402431]
[0.21061121 0.78938879]
[0.0926003 0.9073997]
[5.96749278e-04 9.99403251e-01]
[0.04341556 0.95658444]
[0.44517221 0.55482779]
[0.41474057 0.58525943]
[0.01218107 0.98781893]
[0.18159904 0.81840096]
[0.31060315 0.68939685]
[0.22959448 0.77040552]
[0.16806715 0.83193285]
[0.29312969 0.70687031]
[0.33039915 0.66960085]
[0.24383519 0.75616481]
[0.03436305 0.96563695]
[0.10747067 0.89252933]
[0.47021028 0.52978972]
[0.26806645 0.73193355]
[0.02745823 0.97254177]
[0.99899422 0.00100578]
[0.41414516 0.58585484]
[0.48810788 0.51189212]
[0.1042875 0.8957125]
[0.34096277 0.65903723]
[0.13230474 0.86769526]
[0.20630831 0.79369169]
[0.02047637 0.97952363]
[0.02683856 0.97316144]
[0.34611796 0.65388204]
[0.00349696 0.99650304]
[0.28470941 0.71529059]
[0.80645163 0.19354837]
[0.18879015 0.81120985]
[0.23929928 0.76070072]
[0.28470941 0.71529059]
[0.16242681 0.83757319]
[0.04655533 0.95344467]
[0.19559696 0.80440304]
[0.05371126 0.94628874]
[0.17461126 0.82538874]
[0.27798485 0.72201515]
[0.23774598 0.76225402]
[0.24520405 0.75479595]
[0.20093052 0.79906948]
[0.60175594 0.39824406]
[0.13918771 0.86081229]
[0.14907794 0.85092206]
[0.0778457 0.9221543]
[0.49097467 0.50902533]
[0.00749634 0.99250366]
[0.43380574 0.56619426]
[0.01473599 0.98526401]
[0.33981631 0.66018369]
[0.32987777 0.67012223]
[0.00571757 0.99428243]
[0.25853927 0.74146073]
[0.09783125 0.90216875]
[0.01046627 0.98953373]
[0.1832331 0.8167669]
[0.22493955 0.77506045]
[0.24774874 0.75225126]
[0.41403712 0.58596288]
[0.01473599 0.98526401]
[0.47269118 0.52730882]
[0.4219349 0.5780651]
[0.11693899 0.88306101]
[0.0983466 0.9016534]
[0.18536706 0.81463294]
[0.00907458 0.99092542]
[0.2110632 0.7889368]
